bird_id,year,region,toxicant,value
AS20-002,2023,AIS,PFDS,1.24
IO20-001,2025,LWR,PFDS,4.217
IO20-002,2025,LWR,PFDS,3.74
IO20-003,2025,LWR,PFDS,0.859
IO26-001,2025,LWR,PFDS,1.693
IO26-002,2025,LWR,PFDS,0.759
IO21-001,2025,LWR,PFDS,0.551
IO21-003,2025,LWR,PFDS,3.017
JU22-001,2025,MWR,PFDS,1.634
JU22-002,2025,MWR,PFDS,1.484
JU14-001,2025,MWR,PFDS,1.659
SK02-001,2025,LWR,PFDS,2.362
SK02-002,2025,LWR,PFDS,2.087
AD13-001,2025,MWR,PFDS,1.194
AD13-002,2025,MWR,PFDS,1.865
AD13-003,2025,MWR,PFDS,1.495
WO07-001,2025,MWR,PFDS,1.225
WO07-002,2025,MWR,PFDS,1.116
MR25-001,2025,MWR,PFDS,0.745
MR25-002,2025,MWR,PFDS,0.696
LI30-001,2025,MWR,PFDS,NA
LI30-002,2025,MWR,PFDS,0.679
LI24-001,2025,MWR,PFDS,1.915
LI31-001,2025,MWR,PFDS,1.53
LI31-002,2025,MWR,PFDS,0.152
LI47-001,2025,MWR,PFDS,0.834
LI47-002,2025,MWR,PFDS,1.153
DA07-001,2025,LWR,PFDS,0.245
DA07-002,2025,LWR,PFDS,0.167
DA07-003,2025,LWR,PFDS,0.283
PT04-001,2025,MWR,PFDS,0.85
PT04-002,2025,MWR,PFDS,0.749
CO03-001,2025,MWR,PFDS,0.479
CO03-002,2025,MWR,PFDS,0.462
ON07-001,2025,UPWR,PFDS,0.12
ON138-001,2025,UPWR,PFDS,0.796
ON138-002,2025,UPWR,PFDS,0.872
ON31-001,2025,MWR,PFDS,0.171
ON31-002,2025,MWR,PFDS,0.186
WI09-001,2023,FRGB,PFDS,0.829
WI09-002,2023,FRGB,PFDS,0.948
OU06-001,2023,FRGB,PFDS,0.6
OU13-001,2023,FRGB,PFDS,1.08
BR17-001,2023,FRGB,PFDS,0.89
BR17-002,2023,FRGB,PFDS,1.25
BR09-001,2023,FRGB,PFDS,1.48
BR09-002,2023,FRGB,PFDS,0.869
BR12-001,2024,FRGB,PFDS,1.28
BR12-001,2023,FRGB,PFDS,1.25
BR11-001,2024,FRGB,PFDS,1.43
BR11-002,2024,FRGB,PFDS,1.61
BR15-001,2024,FRGB,PFDS,1.47
BR15-003,2024,FRGB,PFDS,0.51
BR19-001,2024,FRGB,PFDS,0.974
SB7-002,2024,GBLM,PFDS,0.982
MC14-001,2024,GBLM,PFDS,1.44
MC14-002,2024,GBLM,PFDS,0.958
MC17-001-002,2024,GBLM,PFDS,0.761
DO29-001,2024,GBLM,PFDS,0.77
DO29-002,2024,GBLM,PFDS,0.975
MC03-002,2024,GBLM,PFDS,1.15
MC06-001,2024,GBLM,PFDS,0.721
MC06-002,2024,GBLM,PFDS,1.03
KE02-001,2024,GBLM,PFDS,0.224
KE08-001,2024,GBLM,PFDS,0.804
KE08-002,2024,GBLM,PFDS,0.412
DO05-001,2024,GBLM,PFDS,0.971
DO05-002,2024,GBLM,PFDS,0.901
DO18-001,2024,GBLM,PFDS,1.16
DO18-002,2024,GBLM,PFDS,0.673
DO16-001,2024,GBLM,PFDS,0.654
DO16-002,2024,GBLM,PFDS,1.11
DO16-003,2024,GBLM,PFDS,0.904
WI10-001,2023,FRGB,PFDS,0.645
WI10-002,2023,FRGB,PFDS,0.832
DU81-001,2024,SSS,PFHPA,0.056
DU58-002,2024,SSS,PFHPA,0
DU58-001,2023,SSS,PFHPA,0
DU58-002,2023,SSS,PFHPA,0
BY32-001,2023,SSS,PFHPA,0
BY30-001,2024,SSS,PFHPA,0.051
BY47-001,2023,SSS,PFHPA,0.035
CR03-001,2025,LWR,PFHPA,0
BY47-001-002,2024,SSS,PFHPA,0
CR09-001,2025,LWR,PFHPA,0
CR09-002,2025,LWR,PFHPA,0
CRNew-001,2025,LWR,PFHPA,0
BY97-001,2023,SSS,PFHPA,0
BY97-002,2023,SSS,PFHPA,0
BY48-001,2024,SSS,PFHPA,0
BY100-001,2023,SSS,PFHPA,0
BY100-002,2023,SSS,PFHPA,0
BY100-003,2023,SSS,PFHPA,0
BY100-002,2024,SSS,PFHPA,0
AS28-001,2024,AIS,PFHPA,0
AS28-002,2024,AIS,PFHPA,0
AS28-003,2024,AIS,PFHPA,0
BY94-001,2023,SSS,PFHPA,0
BY94-002,2023,SSS,PFHPA,0
AS71-001,2024,AIS,PFHPA,0.229
AS71-002,2024,AIS,PFHPA,0.334
AS71-001,2023,AIS,PFHPA,0.078
AS108-002,2023,AIS,PFHPA,0
GRNew-001,2025,LWR,PFHPA,0
GRNew-002,2025,LWR,PFHPA,0
AS99-001,2024,AIS,PFHPA,0
AS99-002,2024,AIS,PFHPA,0.048
AS106-001,2023,AIS,PFHPA,0.07
AS106-002,2023,AIS,PFHPA,0.074
AS90-001,2024,AIS,PFHPA,1.56
AS90-002,2024,AIS,PFHPA,0.844
GR10-001,2025,LWR,PFHPA,0
GR10-002,2025,LWR,PFHPA,0
RI20-001,2025,LWR,PFHPA,0
AS20-001,2023,AIS,PFHPA,0.063
AS20-002,2023,AIS,PFHPA,0.06
IO20-001,2025,LWR,PFHPA,0
IO20-002,2025,LWR,PFHPA,0
IO20-003,2025,LWR,PFHPA,0
IO26-001,2025,LWR,PFHPA,0
IO26-002,2025,LWR,PFHPA,0
IO21-001,2025,LWR,PFHPA,0
IO21-003,2025,LWR,PFHPA,0
JU22-001,2025,MWR,PFHPA,0
JU22-002,2025,MWR,PFHPA,0
JU14-001,2025,MWR,PFHPA,0
SK02-001,2025,LWR,PFHPA,0
SK02-002,2025,LWR,PFHPA,0
AD13-001,2025,MWR,PFHPA,0
AD13-002,2025,MWR,PFHPA,0
AD13-003,2025,MWR,PFHPA,0
WO07-001,2025,MWR,PFHPA,0
WO07-002,2025,MWR,PFHPA,0
MR25-001,2025,MWR,PFHPA,0
MR25-002,2025,MWR,PFHPA,0
LI30-001,2025,MWR,PFHPA,0
LI30-002,2025,MWR,PFHPA,0
LI24-001,2025,MWR,PFHPA,0
LI31-001,2025,MWR,PFHPA,0
LI31-002,2025,MWR,PFHPA,0
LI47-001,2025,MWR,PFHPA,0
LI47-002,2025,MWR,PFHPA,0
DA07-001,2025,LWR,PFHPA,0
DA07-002,2025,LWR,PFHPA,0
DA07-003,2025,LWR,PFHPA,0
PT04-001,2025,MWR,PFHPA,0
PT04-002,2025,MWR,PFHPA,0
CO03-001,2025,MWR,PFHPA,0
CO03-002,2025,MWR,PFHPA,0
ON07-001,2025,UPWR,PFHPA,0
ON138-001,2025,UPWR,PFHPA,0
ON138-002,2025,UPWR,PFHPA,0
ON31-001,2025,MWR,PFHPA,0.596
ON31-002,2025,MWR,PFHPA,0.24
WI09-001,2023,FRGB,PFHPA,0
WI09-002,2023,FRGB,PFHPA,0
OU06-001,2023,FRGB,PFHPA,0
OU13-001,2023,FRGB,PFHPA,0
BR17-001,2023,FRGB,PFHPA,0
BR17-002,2023,FRGB,PFHPA,0
BR09-001,2023,FRGB,PFHPA,0
BR09-002,2023,FRGB,PFHPA,0
BR12-001,2024,FRGB,PFHPA,0
BR12-001,2023,FRGB,PFHPA,0
BR11-001,2024,FRGB,PFHPA,0
BR11-002,2024,FRGB,PFHPA,0
BR15-001,2024,FRGB,PFHPA,0
BR15-003,2024,FRGB,PFHPA,0
BR19-001,2024,FRGB,PFHPA,0
SB7-002,2024,GBLM,PFHPA,0
MC14-001,2024,GBLM,PFHPA,0
MC14-002,2024,GBLM,PFHPA,0
MC17-001-002,2024,GBLM,PFHPA,0
DO29-001,2024,GBLM,PFHPA,0
DO29-002,2024,GBLM,PFHPA,0
MC03-002,2024,GBLM,PFHPA,0
MC06-001,2024,GBLM,PFHPA,0
MC06-002,2024,GBLM,PFHPA,0
KE02-001,2024,GBLM,PFHPA,0
KE08-001,2024,GBLM,PFHPA,0
KE08-002,2024,GBLM,PFHPA,0
DO05-001,2024,GBLM,PFHPA,0
DO05-002,2024,GBLM,PFHPA,0
DO18-001,2024,GBLM,PFHPA,0
DO18-002,2024,GBLM,PFHPA,0
DO16-001,2024,GBLM,PFHPA,0
DO16-002,2024,GBLM,PFHPA,0
DO16-003,2024,GBLM,PFHPA,0
WI10-001,2023,FRGB,PFHPA,0
WI10-002,2023,FRGB,PFHPA,0
DU81-001,2024,SSS,PFHPS,2.53
DU58-002,2024,SSS,PFHPS,1.6
DU58-001,2023,SSS,PFHPS,0.897
DU58-002,2023,SSS,PFHPS,1.63
BY32-001,2023,SSS,PFHPS,1.08
BY30-001,2024,SSS,PFHPS,1.17
BY47-001,2023,SSS,PFHPS,1.02
CR03-001,2025,LWR,PFHPS,0.607
BY47-001-002,2024,SSS,PFHPS,1.57
CR09-001,2025,LWR,PFHPS,0.937
CR09-002,2025,LWR,PFHPS,0.671
CRNew-001,2025,LWR,PFHPS,0.367
BY97-001,2023,SSS,PFHPS,0.697
BY97-002,2023,SSS,PFHPS,0.483
BY48-001,2024,SSS,PFHPS,0.943
BY100-001,2023,SSS,PFHPS,0.98
BY100-002,2023,SSS,PFHPS,1.08
BY100-003,2023,SSS,PFHPS,0.958
BY100-002,2024,SSS,PFHPS,1.2
AS28-001,2024,AIS,PFHPS,0.743
AS28-002,2024,AIS,PFHPS,0.526
AS28-003,2024,AIS,PFHPS,0.721
BY94-001,2023,SSS,PFHPS,0.938
BY94-002,2023,SSS,PFHPS,1.04
AS71-001,2024,AIS,PFHPS,1.35
AS71-002,2024,AIS,PFHPS,1.33
AS71-001,2023,AIS,PFHPS,1.29
AS108-002,2023,AIS,PFHPS,0.697
GRNew-001,2025,LWR,PFHPS,0.574
GRNew-002,2025,LWR,PFHPS,0.711
AS99-001,2024,AIS,PFHPS,0.964
AS99-002,2024,AIS,PFHPS,1
AS106-001,2023,AIS,PFHPS,0.939
AS106-002,2023,AIS,PFHPS,1.4
AS90-001,2024,AIS,PFHPS,2.08
AS90-002,2024,AIS,PFHPS,1.4
GR10-001,2025,LWR,PFHPS,0.698
GR10-002,2025,LWR,PFHPS,0.799
RI20-001,2025,LWR,PFHPS,0.395
AS20-001,2023,AIS,PFHPS,1.88
AS20-002,2023,AIS,PFHPS,2.14
IO20-001,2025,LWR,PFHPS,0.979
IO20-002,2025,LWR,PFHPS,0.975
IO20-003,2025,LWR,PFHPS,0.843
IO26-001,2025,LWR,PFHPS,1.151
IO26-002,2025,LWR,PFHPS,1.271
IO21-001,2025,LWR,PFHPS,1.368
IO21-003,2025,LWR,PFHPS,1.036
JU22-001,2025,MWR,PFHPS,1.586
JU22-002,2025,MWR,PFHPS,1.177
JU14-001,2025,MWR,PFHPS,1.222
SK02-001,2025,LWR,PFHPS,0.723
SK02-002,2025,LWR,PFHPS,0.524
AD13-001,2025,MWR,PFHPS,2.434
AD13-002,2025,MWR,PFHPS,3.694
AD13-003,2025,MWR,PFHPS,3.614
WO07-001,2025,MWR,PFHPS,1.565
WO07-002,2025,MWR,PFHPS,1.461
MR25-001,2025,MWR,PFHPS,0.901
MR25-002,2025,MWR,PFHPS,0.677
LI30-001,2025,MWR,PFHPS,1.116
LI30-002,2025,MWR,PFHPS,1.061
LI24-001,2025,MWR,PFHPS,2.793
LI31-001,2025,MWR,PFHPS,2.422
LI31-002,2025,MWR,PFHPS,2.456
LI47-001,2025,MWR,PFHPS,2.075
LI47-002,2025,MWR,PFHPS,1.732
DA07-001,2025,LWR,PFHPS,0
DA07-002,2025,LWR,PFHPS,0
DA07-003,2025,LWR,PFHPS,0.276
PT04-001,2025,MWR,PFHPS,1.499
PT04-002,2025,MWR,PFHPS,1.411
CO03-001,2025,MWR,PFHPS,0.887
CO03-002,2025,MWR,PFHPS,0.725
ON07-001,2025,UPWR,PFHPS,0
ON138-001,2025,UPWR,PFHPS,0
ON138-002,2025,UPWR,PFHPS,0
ON31-001,2025,MWR,PFHPS,7.522
ON31-002,2025,MWR,PFHPS,9.992
WI09-001,2023,FRGB,PFHPS,0.739
WI09-002,2023,FRGB,PFHPS,1.01
OU06-001,2023,FRGB,PFHPS,0.698
OU13-001,2023,FRGB,PFHPS,1.28
BR17-001,2023,FRGB,PFHPS,0.906
BR17-002,2023,FRGB,PFHPS,1.38
BR09-001,2023,FRGB,PFHPS,0.822
BR09-002,2023,FRGB,PFHPS,1.08
BR12-001,2024,FRGB,PFHPS,1.09
BR12-001,2023,FRGB,PFHPS,1.08
BR11-001,2024,FRGB,PFHPS,0.914
BR11-002,2024,FRGB,PFHPS,1.4
BR15-001,2024,FRGB,PFHPS,0.674
BR15-003,2024,FRGB,PFHPS,0.494
BR19-001,2024,FRGB,PFHPS,0.912
SB7-002,2024,GBLM,PFHPS,1.21
MC14-001,2024,GBLM,PFHPS,1.75
MC14-002,2024,GBLM,PFHPS,1.47
MC17-001-002,2024,GBLM,PFHPS,1.09
DO29-001,2024,GBLM,PFHPS,0.888
DO29-002,2024,GBLM,PFHPS,1.06
MC03-002,2024,GBLM,PFHPS,1.39
MC06-001,2024,GBLM,PFHPS,2.19
MC06-002,2024,GBLM,PFHPS,2.15
KE02-001,2024,GBLM,PFHPS,1.14
KE08-001,2024,GBLM,PFHPS,1.87
KE08-002,2024,GBLM,PFHPS,1.74
DO05-001,2024,GBLM,PFHPS,1.7
DO05-002,2024,GBLM,PFHPS,1.92
DO18-001,2024,GBLM,PFHPS,1.44
DO18-002,2024,GBLM,PFHPS,0.888
DO16-001,2024,GBLM,PFHPS,1.14
DO16-002,2024,GBLM,PFHPS,1.37
DO16-003,2024,GBLM,PFHPS,1.01
WI10-001,2023,FRGB,PFHPS,0.27
WI10-002,2023,FRGB,PFHPS,0.45
DU81-001,2024,SSS,PFHXA,0
DU58-002,2024,SSS,PFHXA,0
DU58-001,2023,SSS,PFHXA,0
DU58-002,2023,SSS,PFHXA,0
BY32-001,2023,SSS,PFHXA,0
BY30-001,2024,SSS,PFHXA,0
BY47-001,2023,SSS,PFHXA,0
CR03-001,2025,LWR,PFHXA,0.016
BY47-001-002,2024,SSS,PFHXA,0
CR09-001,2025,LWR,PFHXA,0
CR09-002,2025,LWR,PFHXA,0.028
CRNew-001,2025,LWR,PFHXA,0
BY97-001,2023,SSS,PFHXA,0
BY97-002,2023,SSS,PFHXA,0
BY48-001,2024,SSS,PFHXA,0
BY100-001,2023,SSS,PFHXA,0
BY100-002,2023,SSS,PFHXA,0
BY100-003,2023,SSS,PFHXA,0
BY100-002,2024,SSS,PFHXA,0
AS28-001,2024,AIS,PFHXA,0
AS28-002,2024,AIS,PFHXA,0
AS28-003,2024,AIS,PFHXA,0
BY94-001,2023,SSS,PFHXA,0
BY94-002,2023,SSS,PFHXA,0
AS71-001,2024,AIS,PFHXA,0
AS71-002,2024,AIS,PFHXA,0
AS71-001,2023,AIS,PFHXA,0
AS108-002,2023,AIS,PFHXA,0
GRNew-001,2025,LWR,PFHXA,0.018
GRNew-002,2025,LWR,PFHXA,0.015
AS99-001,2024,AIS,PFHXA,0
AS99-002,2024,AIS,PFHXA,0
AS106-001,2023,AIS,PFHXA,0
AS106-002,2023,AIS,PFHXA,0
AS90-001,2024,AIS,PFHXA,0
AS90-002,2024,AIS,PFHXA,0
GR10-001,2025,LWR,PFHXA,0.027
GR10-002,2025,LWR,PFHXA,0.021
RI20-001,2025,LWR,PFHXA,0.022
AS20-001,2023,AIS,PFHXA,0
AS20-002,2023,AIS,PFHXA,0
IO20-001,2025,LWR,PFHXA,0.023
IO20-002,2025,LWR,PFHXA,0.043
IO20-003,2025,LWR,PFHXA,0
IO26-001,2025,LWR,PFHXA,0.027
IO26-002,2025,LWR,PFHXA,0.042
IO21-001,2025,LWR,PFHXA,0.018
IO21-003,2025,LWR,PFHXA,0.024
JU22-001,2025,MWR,PFHXA,0.032
JU22-002,2025,MWR,PFHXA,0.032
JU14-001,2025,MWR,PFHXA,0.017
SK02-001,2025,LWR,PFHXA,0.033
SK02-002,2025,LWR,PFHXA,0
AD13-001,2025,MWR,PFHXA,0.02
AD13-002,2025,MWR,PFHXA,0.021
AD13-003,2025,MWR,PFHXA,0.026
WO07-001,2025,MWR,PFHXA,0.022
WO07-002,2025,MWR,PFHXA,0.025
MR25-001,2025,MWR,PFHXA,0.023
MR25-002,2025,MWR,PFHXA,0.022
LI30-001,2025,MWR,PFHXA,0
LI30-002,2025,MWR,PFHXA,0.028
LI24-001,2025,MWR,PFHXA,0.036
LI31-001,2025,MWR,PFHXA,0.029
LI31-002,2025,MWR,PFHXA,0.026
LI47-001,2025,MWR,PFHXA,0.018
LI47-002,2025,MWR,PFHXA,0.021
DA07-001,2025,LWR,PFHXA,0
DA07-002,2025,LWR,PFHXA,0
DA07-003,2025,LWR,PFHXA,0
PT04-001,2025,MWR,PFHXA,0.02
PT04-002,2025,MWR,PFHXA,0
CO03-001,2025,MWR,PFHXA,0.016
CO03-002,2025,MWR,PFHXA,0.018
ON07-001,2025,UPWR,PFHXA,0.019
ON138-001,2025,UPWR,PFHXA,0.015
ON138-002,2025,UPWR,PFHXA,0.025
ON31-001,2025,MWR,PFHXA,0.039
ON31-002,2025,MWR,PFHXA,0.02
WI09-001,2023,FRGB,PFHXA,0
WI09-002,2023,FRGB,PFHXA,0
OU06-001,2023,FRGB,PFHXA,0
OU13-001,2023,FRGB,PFHXA,0
BR17-001,2023,FRGB,PFHXA,0
BR17-002,2023,FRGB,PFHXA,0
BR09-001,2023,FRGB,PFHXA,0
BR09-002,2023,FRGB,PFHXA,0
BR12-001,2024,FRGB,PFHXA,0
BR12-001,2023,FRGB,PFHXA,0
BR11-001,2024,FRGB,PFHXA,0
BR11-002,2024,FRGB,PFHXA,0
BR15-001,2024,FRGB,PFHXA,0
BR15-003,2024,FRGB,PFHXA,0
BR19-001,2024,FRGB,PFHXA,0
SB7-002,2024,GBLM,PFHXA,0
MC14-001,2024,GBLM,PFHXA,0
MC14-002,2024,GBLM,PFHXA,0
MC17-001-002,2024,GBLM,PFHXA,0
DO29-001,2024,GBLM,PFHXA,0
DO29-002,2024,GBLM,PFHXA,0
MC03-002,2024,GBLM,PFHXA,0
MC06-001,2024,GBLM,PFHXA,0
MC06-002,2024,GBLM,PFHXA,0
KE02-001,2024,GBLM,PFHXA,0
KE08-001,2024,GBLM,PFHXA,0
KE08-002,2024,GBLM,PFHXA,0
DO05-001,2024,GBLM,PFHXA,0
DO05-002,2024,GBLM,PFHXA,0
DO18-001,2024,GBLM,PFHXA,0
DO18-002,2024,GBLM,PFHXA,0
DO16-001,2024,GBLM,PFHXA,0
DO16-002,2024,GBLM,PFHXA,0
DO16-003,2024,GBLM,PFHXA,0
WI10-001,2023,FRGB,PFHXA,0
WI10-002,2023,FRGB,PFHXA,0
DU81-001,2024,SSS,PFHXDA,0
DU58-002,2024,SSS,PFHXDA,0
DU58-001,2023,SSS,PFHXDA,0
DU58-002,2023,SSS,PFHXDA,0
BY32-001,2023,SSS,PFHXDA,0
BY30-001,2024,SSS,PFHXDA,0
BY47-001,2023,SSS,PFHXDA,0
CR03-001,2025,LWR,PFHXDA,NA
BY47-001-002,2024,SSS,PFHXDA,0
CR09-001,2025,LWR,PFHXDA,NA
CR09-002,2025,LWR,PFHXDA,NA
CRNew-001,2025,LWR,PFHXDA,NA
BY97-001,2023,SSS,PFHXDA,0
BY97-002,2023,SSS,PFHXDA,0
BY48-001,2024,SSS,PFHXDA,0
BY100-001,2023,SSS,PFHXDA,0
BY100-002,2023,SSS,PFHXDA,0
BY100-003,2023,SSS,PFHXDA,0
BY100-002,2024,SSS,PFHXDA,0
AS28-001,2024,AIS,PFHXDA,0
AS28-002,2024,AIS,PFHXDA,0
AS28-003,2024,AIS,PFHXDA,0
BY94-001,2023,SSS,PFHXDA,0
BY94-002,2023,SSS,PFHXDA,0
AS71-001,2024,AIS,PFHXDA,0
AS71-002,2024,AIS,PFHXDA,0
AS71-001,2023,AIS,PFHXDA,0
AS108-002,2023,AIS,PFHXDA,0
GRNew-001,2025,LWR,PFHXDA,NA
GRNew-002,2025,LWR,PFHXDA,NA
AS99-001,2024,AIS,PFHXDA,0
AS99-002,2024,AIS,PFHXDA,0
AS106-001,2023,AIS,PFHXDA,0
AS106-002,2023,AIS,PFHXDA,0
AS90-001,2024,AIS,PFHXDA,0
AS90-002,2024,AIS,PFHXDA,0
GR10-001,2025,LWR,PFHXDA,NA
GR10-002,2025,LWR,PFHXDA,NA
RI20-001,2025,LWR,PFHXDA,NA
AS20-001,2023,AIS,PFHXDA,0
AS20-002,2023,AIS,PFHXDA,0
IO20-001,2025,LWR,PFHXDA,NA
IO20-002,2025,LWR,PFHXDA,NA
IO20-003,2025,LWR,PFHXDA,NA
IO26-001,2025,LWR,PFHXDA,NA
IO26-002,2025,LWR,PFHXDA,NA
IO21-001,2025,LWR,PFHXDA,NA
IO21-003,2025,LWR,PFHXDA,NA
JU22-001,2025,MWR,PFHXDA,NA
JU22-002,2025,MWR,PFHXDA,NA
JU14-001,2025,MWR,PFHXDA,NA
SK02-001,2025,LWR,PFHXDA,NA
SK02-002,2025,LWR,PFHXDA,NA
AD13-001,2025,MWR,PFHXDA,NA
AD13-002,2025,MWR,PFHXDA,NA
AD13-003,2025,MWR,PFHXDA,NA
WO07-001,2025,MWR,PFHXDA,NA
WO07-002,2025,MWR,PFHXDA,NA
MR25-001,2025,MWR,PFHXDA,NA
MR25-002,2025,MWR,PFHXDA,NA
LI30-001,2025,MWR,PFHXDA,NA
LI30-002,2025,MWR,PFHXDA,NA
LI24-001,2025,MWR,PFHXDA,NA
LI31-001,2025,MWR,PFHXDA,NA
LI31-002,2025,MWR,PFHXDA,NA
LI47-001,2025,MWR,PFHXDA,NA
LI47-002,2025,MWR,PFHXDA,NA
DA07-001,2025,LWR,PFHXDA,NA
DA07-002,2025,LWR,PFHXDA,NA
DA07-003,2025,LWR,PFHXDA,NA
PT04-001,2025,MWR,PFHXDA,NA
PT04-002,2025,MWR,PFHXDA,NA
CO03-001,2025,MWR,PFHXDA,NA
CO03-002,2025,MWR,PFHXDA,NA
ON07-001,2025,UPWR,PFHXDA,NA
ON138-001,2025,UPWR,PFHXDA,NA
ON138-002,2025,UPWR,PFHXDA,NA
ON31-001,2025,MWR,PFHXDA,NA
ON31-002,2025,MWR,PFHXDA,NA
WI09-001,2023,FRGB,PFHXDA,0
WI09-002,2023,FRGB,PFHXDA,0
OU06-001,2023,FRGB,PFHXDA,0
OU13-001,2023,FRGB,PFHXDA,0
BR17-001,2023,FRGB,PFHXDA,0
BR17-002,2023,FRGB,PFHXDA,0
BR09-001,2023,FRGB,PFHXDA,0
BR09-002,2023,FRGB,PFHXDA,0
BR12-001,2024,FRGB,PFHXDA,0
BR12-001,2023,FRGB,PFHXDA,0
BR11-001,2024,FRGB,PFHXDA,0
BR11-002,2024,FRGB,PFHXDA,0
BR15-001,2024,FRGB,PFHXDA,0
BR15-003,2024,FRGB,PFHXDA,0
BR19-001,2024,FRGB,PFHXDA,0
SB7-002,2024,GBLM,PFHXDA,0
MC14-001,2024,GBLM,PFHXDA,0
MC14-002,2024,GBLM,PFHXDA,0
MC17-001-002,2024,GBLM,PFHXDA,0
DO29-001,2024,GBLM,PFHXDA,0
DO29-002,2024,GBLM,PFHXDA,0
MC03-002,2024,GBLM,PFHXDA,0
MC06-001,2024,GBLM,PFHXDA,0
MC06-002,2024,GBLM,PFHXDA,0
KE02-001,2024,GBLM,PFHXDA,0
KE08-001,2024,GBLM,PFHXDA,0
KE08-002,2024,GBLM,PFHXDA,0
DO05-001,2024,GBLM,PFHXDA,0
DO05-002,2024,GBLM,PFHXDA,0
DO18-001,2024,GBLM,PFHXDA,0
DO18-002,2024,GBLM,PFHXDA,0
DO16-001,2024,GBLM,PFHXDA,0
DO16-002,2024,GBLM,PFHXDA,0
DO16-003,2024,GBLM,PFHXDA,0
WI10-001,2023,FRGB,PFHXDA,0
WI10-002,2023,FRGB,PFHXDA,0
DU81-001,2024,SSS,PFHXS,6.37
DU58-002,2024,SSS,PFHXS,1.33
DU58-001,2023,SSS,PFHXS,0.926
DU58-002,2023,SSS,PFHXS,1.25
BY32-001,2023,SSS,PFHXS,1.16
BY30-001,2024,SSS,PFHXS,1.2
BY47-001,2023,SSS,PFHXS,0.888
CR03-001,2025,LWR,PFHXS,0.519
BY47-001-002,2024,SSS,PFHXS,1.58
CR09-001,2025,LWR,PFHXS,0.876
CR09-002,2025,LWR,PFHXS,0.715
CRNew-001,2025,LWR,PFHXS,0.34
BY97-001,2023,SSS,PFHXS,0.451
BY97-002,2023,SSS,PFHXS,0.327
BY48-001,2024,SSS,PFHXS,0.668
BY100-001,2023,SSS,PFHXS,0.875
BY100-002,2023,SSS,PFHXS,1.04
BY100-003,2023,SSS,PFHXS,0.806
BY100-002,2024,SSS,PFHXS,0.992
AS28-001,2024,AIS,PFHXS,0.785
AS28-002,2024,AIS,PFHXS,0.5
AS28-003,2024,AIS,PFHXS,0.733
BY94-001,2023,SSS,PFHXS,0.712
BY94-002,2023,SSS,PFHXS,0.831
AS71-001,2024,AIS,PFHXS,1.44
AS71-002,2024,AIS,PFHXS,1.46
AS71-001,2023,AIS,PFHXS,1.21
AS108-002,2023,AIS,PFHXS,0.52
GRNew-001,2025,LWR,PFHXS,0.341
GRNew-002,2025,LWR,PFHXS,0.405
AS99-001,2024,AIS,PFHXS,0.898
AS99-002,2024,AIS,PFHXS,0.806
AS106-001,2023,AIS,PFHXS,0.977
AS106-002,2023,AIS,PFHXS,1.25
AS90-001,2024,AIS,PFHXS,2.58
AS90-002,2024,AIS,PFHXS,2.23
GR10-001,2025,LWR,PFHXS,0.321
GR10-002,2025,LWR,PFHXS,0.402
RI20-001,2025,LWR,PFHXS,0.3
AS20-001,2023,AIS,PFHXS,1.74
AS20-002,2023,AIS,PFHXS,1.45
IO20-001,2025,LWR,PFHXS,0.461
IO20-002,2025,LWR,PFHXS,0.413
IO20-003,2025,LWR,PFHXS,0.412
IO26-001,2025,LWR,PFHXS,0.669
IO26-002,2025,LWR,PFHXS,0.791
IO21-001,2025,LWR,PFHXS,1.008
IO21-003,2025,LWR,PFHXS,0.891
JU22-001,2025,MWR,PFHXS,0.347
JU22-002,2025,MWR,PFHXS,0.35
JU14-001,2025,MWR,PFHXS,0.257
SK02-001,2025,LWR,PFHXS,0.287
SK02-002,2025,LWR,PFHXS,0.309
AD13-001,2025,MWR,PFHXS,0.536
AD13-002,2025,MWR,PFHXS,0.752
AD13-003,2025,MWR,PFHXS,0.744
WO07-001,2025,MWR,PFHXS,0.3
WO07-002,2025,MWR,PFHXS,0.259
MR25-001,2025,MWR,PFHXS,0.276
MR25-002,2025,MWR,PFHXS,0.222
LI30-001,2025,MWR,PFHXS,0.28
LI30-002,2025,MWR,PFHXS,0.219
LI24-001,2025,MWR,PFHXS,0.499
LI31-001,2025,MWR,PFHXS,0.358
LI31-002,2025,MWR,PFHXS,0.34
LI47-001,2025,MWR,PFHXS,0.562
LI47-002,2025,MWR,PFHXS,0.705
DA07-001,2025,LWR,PFHXS,0.16
DA07-002,2025,LWR,PFHXS,0.132
DA07-003,2025,LWR,PFHXS,0.149
PT04-001,2025,MWR,PFHXS,0.302
PT04-002,2025,MWR,PFHXS,0.253
CO03-001,2025,MWR,PFHXS,0.3
CO03-002,2025,MWR,PFHXS,0.29
ON07-001,2025,UPWR,PFHXS,0.104
ON138-001,2025,UPWR,PFHXS,0.227
ON138-002,2025,UPWR,PFHXS,0.194
ON31-001,2025,MWR,PFHXS,1.744
ON31-002,2025,MWR,PFHXS,1.199
WI09-001,2023,FRGB,PFHXS,1.29
WI09-002,2023,FRGB,PFHXS,1.4
OU06-001,2023,FRGB,PFHXS,0.488
OU13-001,2023,FRGB,PFHXS,1.34
BR17-001,2023,FRGB,PFHXS,1.36
